amount,avg_amount,max_amount,amount_ratio,amount_std,amount_zscore,is_new_location,is_new_device,impossible_travel,transactions_last_10min,transactions_last_1hr,transactions_last_24hr,transactions_last_7d,amount_last_1hr,amount_last_24hr,unique_merchants_last_24hr,num_unique_devices_30d,device_first_seen_days,is_unknown_device_type,is_high_risk_merchant,merchant_fraud_rate,amount_vs_merchant_avg,merchant_category_risk,is_high_risk_location,hour_of_day,is_night,is_weekend,day_of_week,time_since_last_txn_hours,is_round_amount,is_fraud
2522.15,6482.53,85544.0,0.39,18612.57,-0.21,0,0,0,20,20,20,20,129650.54,129650.54,10,2,0,0,0,0.0,1.03,0.1,0,18,0,1,6,0.0,0,False
1691.11,1684.67,2308.83,1.0,342.85,0.02,0,0,0,20,20,20,20,33693.37,33693.37,15,1,0,0,0,0.0,0.72,0.1,0,18,0,1,6,0.0,0,False
1537.75,15818.63,146452.0,0.1,37167.09,-0.38,0,0,0,26,26,26,26,411284.35,411284.35,15,4,0,0,0,0.0,0.63,0.1,0,18,0,1,6,0.0,0,False
423.73,1259.5,11232.0,0.34,2879.54,-0.29,0,0,0,24,24,24,24,30228.12,30228.12,15,3,0,0,0,0.0,0.17,0.3,0,18,0,1,6,0.0,0,False
1621.02,8241.86,82173.0,0.2,21625.16,-0.31,0,0,0,24,24,24,24,197804.58,197804.58,12,3,0,0,0,0.0,0.66,0.1,0,18,0,1,6,0.0,0,False
2116.47,2281.17,2873.84,0.93,306.62,-0.54,0,0,0,21,21,21,21,47904.55,47904.55,11,1,0,0,0,0.0,0.82,0.3,0,18,0,1,6,0.0,0,False
2541.67,6293.94,85544.0,0.4,18161.87,-0.21,0,0,0,21,21,21,21,132172.69,132172.69,11,2,0,0,0,0.0,1.05,0.1,0,18,0,1,6,0.0,0,False
1632.49,8461.15,65928.0,0.19,19617.03,-0.35,0,0,0,17,17,17,17,143839.48,143839.48,13,3,0,0,0,0.0,0.64,0.1,0,18,0,1,6,0.0,0,False
4467.19,17317.33,131040.0,0.26,36543.95,-0.35,0,0,0,16,16,16,16,277077.35,277077.35,9,3,0,0,0,0.0,1.87,0.1,0,18,0,1,6,0.0,0,False
3603.51,3924.18,5223.59,0.92,736.91,-0.44,0,0,0,28,28,28,28,109877.06,109877.06,14,1,0,0,0,0.0,1.51,0.1,0,18,0,1,6,0.0,0,False
2348.82,4757.55,7348.74,0.49,1119.81,-2.15,0,0,0,11,11,11,11,52333.07,52333.07,8,1,0,0,0,0.0,0.91,0.3,0,18,0,1,6,0.0,0,False
497.68,490.31,661.1,1.02,104.59,0.07,0,0,0,24,24,24,24,11767.49,11767.49,11,1,0,0,0,0.0,0.2,0.1,0,18,0,1,6,0.0,0,False
981.58,2861.77,32490.0,0.34,7396.07,-0.25,0,0,0,18,18,18,18,51511.78,51511.78,11,2,0,0,0,0.0,0.38,0.3,0,18,0,1,6,0.0,0,False
1036.32,1535.9,20300.0,0.67,3681.71,-0.14,0,0,0,28,28,28,28,43005.31,43005.31,13,2,0,0,0,0.0,0.43,0.1,0,18,0,1,6,0.0,0,False
796.55,1518.68,20300.0,0.52,3616.55,-0.2,0,0,0,29,29,29,29,44041.63,44041.63,13,2,0,0,0,0.0,0.32,0.1,0,18,0,1,6,0.0,0,False
1092.07,3174.39,43840.0,0.34,9573.78,-0.22,0,0,0,20,20,20,20,63487.77,63487.77,10,2,0,0,0,0.0,0.45,0.1,0,18,0,1,6,0.0,0,False
12980.0,1456.76,28910.0,8.91,4929.72,2.34,1,1,1,33,33,33,33,48073.07,48073.07,13,2,0,1,1,1.0,0.15,1.0,1,18,0,1,6,0.0,0,True
3486.24,9222.91,94198.0,0.38,22671.37,-0.25,0,0,0,16,16,16,16,147566.61,147566.61,10,2,0,0,0,0.0,1.36,0.3,0,18,0,1,6,0.0,0,False
1369.27,7382.58,63640.0,0.19,17200.58,-0.35,0,0,0,29,29,29,29,214094.74,214094.74,16,4,0,0,0,0.0,0.6,0.1,0,18,0,1,6,0.0,0,False
1375.06,7182.13,63640.0,0.19,16937.04,-0.34,0,0,0,30,30,30,30,215464.01,215464.01,16,4,0,0,0,0.0,0.6,0.1,0,18,0,1,6,0.0,0,False
2157.79,1705.4,2617.25,1.27,407.86,1.11,0,0,0,32,32,32,32,54572.87,54572.87,11,1,0,0,0,0.0,0.89,0.1,0,18,0,1,6,0.0,0,False
2055.68,6994.81,63640.0,0.29,16684.99,-0.3,0,0,0,31,31,31,31,216839.07,216839.07,16,4,0,0,0,0.0,0.84,0.1,0,18,0,1,6,0.0,0,False
10017.0,490.61,661.1,20.42,102.4,93.03,1,1,1,25,25,25,25,12265.17,12265.17,11,1,0,1,1,1.0,0.12,1.0,1,18,0,1,6,0.0,0,True
704.43,1795.68,28910.0,0.39,5241.29,-0.21,0,0,1,34,34,34,34,61053.07,61053.07,14,3,0,0,0,0.0,0.27,0.1,0,18,0,1,6,0.0,0,False
993.79,2576.41,26175.0,0.39,6083.44,-0.26,0,0,0,17,17,17,17,43799.03,43799.03,12,2,0,0,0,0.0,0.38,0.3,0,18,0,1,6,0.0,0,False
1265.78,3239.41,39534.0,0.39,8793.14,-0.22,0,0,0,19,19,19,19,61548.81,61548.81,14,2,0,0,0,0.0,0.49,0.1,0,18,0,1,6,0.0,0,False
829.03,2488.49,26175.0,0.33,5913.59,-0.28,0,0,0,18,18,18,18,44792.82,44792.82,12,2,0,0,0,0.0,0.34,0.1,0,18,0,1,6,0.0,0,False
2189.97,8686.59,106784.0,0.25,26161.13,-0.25,0,0,0,16,16,16,16,138985.37,138985.37,12,2,0,0,0,0.0,0.92,0.1,0,18,0,1,6,0.0,0,False
2147.91,2297.39,2946.94,0.93,456.05,-0.33,0,0,0,27,27,27,27,62029.64,62029.64,13,1,0,0,0,0.0,0.85,0.1,0,18,0,1,6,0.0,0,False
2330.17,7455.04,105412.0,0.31,22447.8,-0.23,0,0,0,21,21,21,21,156555.94,156555.94,12,2,0,0,0,0.0,0.95,0.1,0,18,0,1,6,0.0,0,False
3646.08,15289.71,146452.0,0.24,36548.81,-0.32,0,0,0,27,27,27,27,412822.1,412822.1,16,4,0,0,0,0.0,1.44,0.1,0,18,0,1,6,0.0,0,False
4583.33,4708.49,7102.8,0.97,1087.85,-0.12,0,0,0,24,24,24,24,113003.88,113003.88,11,1,0,0,0,0.0,1.87,0.1,0,18,0,1,6,0.0,0,False
2877.55,7217.1,63528.0,0.4,16933.08,-0.26,0,0,0,13,13,13,13,93822.24,93822.24,10,2,0,0,0,0.0,1.13,0.3,0,18,0,1,6,0.0,0,False
2264.12,2138.5,3209.26,1.06,454.4,0.28,0,0,0,29,29,29,29,62016.45,62016.45,11,1,0,0,0,0.0,0.88,0.3,0,18,0,1,6,0.0,0,False
1854.26,6840.46,63640.0,0.27,16436.88,-0.3,0,0,0,32,32,32,32,218894.75,218894.75,16,4,0,0,0,0.0,0.74,0.5,0,18,0,1,6,0.0,0,False
4334.95,4556.82,7348.74,0.95,1274.16,-0.17,0,0,0,12,12,12,12,54681.89,54681.89,8,1,0,0,0,0.0,1.67,0.3,0,18,0,1,6,0.0,0,False
1822.0,7430.68,70756.0,0.25,19145.04,-0.29,0,0,0,22,22,22,22,163474.96,163474.96,12,3,0,0,0,0.0,0.7,0.3,0,18,0,1,6,0.0,0,False
2708.73,5628.91,74976.0,0.48,15122.84,-0.19,0,0,0,23,23,23,23,129465.04,129465.04,12,2,0,0,0,0.0,1.18,0.1,0,18,0,1,6,0.0,0,False
3851.28,20801.05,156336.0,0.19,45534.15,-0.37,0,0,0,22,22,22,22,457623.08,457623.08,14,4,0,0,0,0.0,1.68,0.1,0,18,0,1,6,0.0,0,False
2627.91,7222.1,105412.0,0.36,21934.04,-0.21,0,0,0,22,22,22,22,158886.11,158886.11,12,2,0,0,0,0.0,1.1,0.1,0,18,0,1,6,0.0,0,False
1690.84,2287.32,3502.84,0.74,474.91,-1.26,0,0,0,29,29,29,29,66332.14,66332.14,13,1,0,0,0,0.0,0.74,0.1,0,18,0,1,6,0.0,0,False
3135.9,14873.86,146452.0,0.21,35933.04,-0.33,0,0,0,28,28,28,28,416468.18,416468.18,16,4,0,0,0,0.0,1.38,0.1,0,18,0,1,6,0.0,0,False
5260.45,20628.13,162841.0,0.26,49056.96,-0.31,0,0,0,18,18,18,18,371306.4,371306.4,12,3,0,0,0,0.0,2.24,0.1,0,18,0,1,6,0.0,0,False
2379.76,3768.48,4977.74,0.63,883.38,-1.57,0,0,0,19,19,19,19,71601.07,71601.07,11,1,0,0,0,0.0,0.92,0.1,0,18,0,1,6,0.0,0,False
4269.0,10836.55,162855.0,0.39,34841.24,-0.19,0,0,0,21,21,21,21,227567.47,227567.47,12,2,0,0,0,0.0,1.75,0.1,0,18,0,1,6,0.0,0,False
4818.2,4210.12,5692.61,1.14,821.93,0.74,0,0,0,18,18,18,18,75782.19,75782.19,9,1,0,0,0,0.0,2.06,0.1,0,18,0,1,6,0.0,0,False
4438.73,19819.31,162841.0,0.22,47804.98,-0.32,0,0,0,19,19,19,19,376566.85,376566.85,12,3,0,0,0,0.0,1.91,0.1,0,18,0,1,6,0.0,0,False
111720.0,10977.93,125685.0,10.18,27791.17,3.62,1,1,1,19,19,19,19,208580.61,208580.61,12,2,0,1,1,1.0,1.41,1.0,1,18,0,1,6,0.0,0,True
64160.0,4723.23,62556.0,13.58,13617.94,4.36,0,1,1,20,20,20,20,94464.68,94464.68,12,2,0,1,1,1.0,0.75,1.0,1,18,0,1,6,0.0,0,True
466.8,1764.5,28910.0,0.26,5166.93,-0.25,0,0,0,35,35,35,35,61757.5,61757.5,14,3,0,0,0,0.0,0.18,0.1,0,18,0,1,6,0.0,0,False
2529.59,2531.4,2960.19,1.0,315.13,-0.01,0,0,0,18,18,18,18,45565.22,45565.22,12,1,0,0,0,0.0,1.01,0.5,0,18,0,1,6,0.0,0,False
4106.97,20064.1,156336.0,0.2,44627.41,-0.36,0,0,0,23,23,23,23,461474.36,461474.36,14,4,0,0,0,0.0,1.63,0.1,0,18,0,1,6,0.0,0,False
2980.68,8630.76,87237.0,0.35,20974.22,-0.27,0,0,0,16,16,16,16,138092.22,138092.22,10,2,0,0,0,0.0,1.19,0.1,0,18,0,1,6,0.0,0,False
1250.5,3140.73,39534.0,0.4,8569.98,-0.22,0,0,0,20,20,20,20,62814.59,62814.59,14,2,0,0,0,0.0,0.51,0.1,0,18,0,1,6,0.0,0,False
211.52,421.05,7708.0,0.5,1352.72,-0.15,0,0,0,31,31,31,31,13052.69,13052.69,14,2,0,0,0,0.0,0.08,0.1,0,18,0,1,6,0.0,0,False
1110.9,4872.86,43840.0,0.23,11751.68,-0.32,0,0,0,20,20,20,20,97457.16,97457.16,12,3,0,0,0,0.0,0.45,0.1,0,18,0,1,6,0.0,0,False
1376.37,1855.15,2419.62,0.74,418.19,-1.14,0,0,0,22,22,22,22,40813.34,40813.34,11,1,0,0,0,0.0,0.55,0.1,0,18,0,1,6,0.0,0,False
3606.01,16561.44,131040.0,0.22,35520.52,-0.36,0,0,0,17,17,17,17,281544.54,281544.54,9,3,0,0,0,0.0,1.38,0.1,0,18,0,1,6,0.0,0,False
1331.44,2273.68,2873.84,0.59,301.28,-3.13,0,0,0,22,22,22,22,50021.02,50021.02,11,1,0,0,0,0.0,0.54,0.1,0,18,0,1,6,0.0,0,False
5166.3,4539.76,7348.74,1.14,1221.47,0.51,0,0,0,13,13,13,13,59016.84,59016.84,8,1,0,0,0,0.0,2.03,0.3,0,18,0,1,6,0.0,0,False
3368.77,7103.92,109368.0,0.47,20864.47,-0.18,0,0,0,26,26,26,26,184701.95,184701.95,12,2,0,0,0,0.0,1.34,0.1,0,18,0,1,6,0.0,0,False
3652.54,24554.06,177723.0,0.15,51387.18,-0.41,0,0,0,26,26,26,26,638405.43,638405.43,15,5,0,0,0,0.0,1.53,0.1,0,18,0,1,6,0.0,0,False
2931.82,2292.06,2946.94,1.28,448.41,1.43,0,0,0,28,28,28,28,64177.55,64177.55,13,1,0,0,0,0.0,1.13,0.1,0,18,0,1,6,0.0,0,False
1956.05,5701.78,72228.0,0.34,16113.32,-0.23,0,0,0,19,19,19,19,108333.88,108333.88,9,2,0,0,0,0.0,0.81,0.1,0,18,0,1,6,0.0,0,False
36372.0,4264.09,37671.0,8.53,9620.16,3.34,1,1,1,20,20,20,20,85281.78,85281.78,13,3,0,1,1,1.0,0.42,1.0,1,18,0,1,6,0.0,0,True
3666.14,23779.92,177723.0,0.15,50549.58,-0.4,0,0,0,27,27,27,27,642057.97,642057.97,15,5,0,0,0,0.0,1.4,0.1,0,18,0,1,6,0.0,0,False
759.38,3273.19,29295.0,0.23,8437.92,-0.3,0,0,1,21,21,21,21,68737.05,68737.05,14,3,0,0,0,0.0,0.3,0.1,0,18,0,1,6,0.0,0,False
75973.0,6759.79,66708.0,11.24,16175.68,4.28,0,1,1,22,22,22,22,148715.37,148715.37,13,3,0,1,1,1.0,0.96,1.0,1,18,0,1,6,0.0,0,True
4780.45,4242.13,5692.61,1.13,810.86,0.66,0,0,0,19,19,19,19,80600.39,80600.39,10,1,0,0,0,0.0,2.09,0.1,0,18,0,1,6,0.0,0,False
1358.58,3050.72,39534.0,0.45,8363.16,-0.2,0,0,0,21,21,21,21,64065.09,64065.09,14,2,0,0,0,0.0,0.53,0.1,0,18,0,1,6,0.0,0,False
3786.21,8298.41,87237.0,0.46,20354.39,-0.22,0,0,0,17,17,17,17,141072.9,141072.9,10,2,0,0,0,0.0,1.51,0.1,0,18,0,1,6,0.0,0,False
770.58,924.6,1238.39,0.83,172.71,-0.89,0,0,0,20,20,20,20,18492.1,18492.1,9,1,0,0,0,0.0,0.31,0.1,0,18,0,1,6,0.0,0,False
448.79,857.01,10017.0,0.52,1870.97,-0.22,0,0,1,26,26,26,26,22282.17,22282.17,12,2,0,0,0,0.0,0.19,0.1,0,18,0,1,6,0.0,0,False
226.82,282.19,355.34,0.8,55.33,-1.0,0,0,0,20,20,20,20,5643.77,5643.77,13,1,0,0,0,0.0,0.09,0.1,0,18,0,1,6,0.0,0,False
1731.05,8525.71,85404.0,0.2,21165.62,-0.32,0,0,0,26,26,26,26,221668.35,221668.35,12,3,0,0,0,0.0,0.7,0.1,0,18,0,1,6,0.0,0,False
1409.74,5793.04,37671.0,0.24,11705.19,-0.37,0,0,1,21,21,21,21,121653.78,121653.78,14,4,0,0,0,0.0,0.55,0.3,0,18,0,1,6,0.0,0,False
3511.32,19050.28,162841.0,0.18,46656.88,-0.33,0,0,0,20,20,20,20,381005.58,381005.58,12,3,0,0,0,0.0,1.45,0.1,0,18,0,1,6,0.0,0,False
3448.49,11376.69,139712.0,0.3,31086.76,-0.26,0,0,0,19,19,19,19,216157.15,216157.15,12,2,0,0,0,0.0,1.4,0.1,0,18,0,1,6,0.0,0,False
1060.38,2762.81,32490.0,0.38,7200.62,-0.24,0,0,0,19,19,19,19,52493.36,52493.36,11,2,0,0,0,0.0,0.41,0.3,0,18,0,1,6,0.0,0,False
2721.36,2267.43,3502.84,1.2,479.19,0.95,0,0,0,30,30,30,30,68022.98,68022.98,13,1,0,0,0,0.0,1.07,0.3,0,18,0,1,6,0.0,0,False
3913.62,22363.5,169972.0,0.18,46889.67,-0.39,0,0,0,26,26,26,26,581450.98,581450.98,12,5,0,0,0,0.0,1.67,0.1,0,18,0,1,6,0.0,0,False
839.72,844.78,1103.44,0.99,163.28,-0.03,0,0,0,18,18,18,18,15206.11,15206.11,10,1,0,0,0,0.0,0.33,0.3,0,18,0,1,6,0.0,0,False
1436.53,5860.38,46472.0,0.25,12761.24,-0.35,0,0,0,25,25,25,25,146509.58,146509.58,17,4,0,0,0,0.0,0.62,0.1,0,18,0,1,6,0.0,0,False
2592.55,2648.74,3374.48,0.98,380.26,-0.15,0,0,0,20,20,20,20,52974.73,52974.73,11,1,0,0,0,0.0,1.01,0.3,0,18,0,1,6,0.0,0,False
1914.43,5514.5,72228.0,0.35,15705.9,-0.23,0,0,0,20,20,20,20,110289.93,110289.93,10,2,0,0,0,0.0,0.76,0.1,0,18,0,1,6,0.0,0,False
1076.51,1080.73,1491.38,1.0,196.81,-0.02,0,0,0,31,31,31,31,33502.54,33502.54,14,1,0,0,0,0.0,0.42,0.3,0,18,0,1,6,0.0,0,False
5256.69,13175.92,211552.0,0.4,41341.22,-0.19,0,0,0,25,25,25,25,329397.89,329397.89,13,2,0,0,0,0.0,2.14,0.1,0,18,0,1,6,0.0,0,False
697.2,1728.45,28910.0,0.4,5097.18,-0.2,0,0,0,36,36,36,36,62224.3,62224.3,14,3,0,0,0,0.0,0.29,0.1,0,18,0,1,6,0.0,0,False
2177.02,7977.02,82173.0,0.27,21211.21,-0.27,0,0,0,25,25,25,25,199425.6,199425.6,12,3,0,0,0,0.0,0.91,0.1,0,18,0,1,6,0.0,0,False
999.76,5593.8,37671.0,0.18,11461.26,-0.4,0,0,0,22,22,22,22,123063.52,123063.52,14,4,0,0,0,0.0,0.44,0.1,0,18,0,1,6,0.0,0,False
5312.75,3967.61,5353.24,1.34,611.06,2.2,0,0,0,16,16,16,16,63481.83,63481.83,10,1,0,0,0,0.0,2.11,0.1,0,18,0,1,6,0.0,0,False
107.69,414.51,7708.0,0.26,1331.23,-0.23,0,0,0,32,32,32,32,13264.21,13264.21,15,2,0,0,0,0.0,0.04,0.1,0,18,0,1,6,0.0,0,False
2613.62,19399.22,156336.0,0.13,43767.84,-0.38,0,0,0,24,24,24,24,465581.33,465581.33,14,4,0,0,0,0.0,1.04,0.1,0,18,0,1,6,0.0,0,False
5027.52,37005.6,217050.0,0.14,69743.05,-0.46,0,0,0,21,21,21,21,777117.56,777117.56,13,5,0,0,0,0.0,2.05,0.1,0,18,0,1,6,0.0,0,False
1771.31,2973.8,39534.0,0.6,8169.58,-0.15,0,0,0,22,22,22,22,65423.67,65423.67,14,2,0,0,0,0.0,0.77,0.1,0,18,0,1,6,0.0,0,False
2449.73,1684.98,2308.83,1.45,334.17,2.29,0,0,0,21,21,21,21,35384.48,35384.48,15,1,0,0,0,0.0,0.97,0.1,0,18,0,1,6,0.0,0,False
3217.25,11975.37,168511.0,0.27,33719.4,-0.26,0,0,0,27,27,27,27,323335.1,323335.1,13,3,0,0,0,0.0,1.31,0.1,0,18,0,1,6,0.0,0,False
1029.37,5690.23,46472.0,0.18,12533.48,-0.37,0,0,0,26,26,26,26,147946.11,147946.11,18,4,0,0,0,0.0,0.45,0.1,0,18,0,1,6,0.0,0,False
4205.39,15841.7,131040.0,0.27,34595.0,-0.34,0,0,0,18,18,18,18,285150.55,285150.55,10,3,0,0,0,0.0,1.72,0.1,0,18,0,1,6,0.0,0,False
2266.06,2232.72,2873.84,1.01,353.9,0.09,0,0,0,23,23,23,23,51352.46,51352.46,11,1,0,0,0,0.0,0.88,0.3,0,18,0,1,6,0.0,0,False
4646.28,21680.17,169972.0,0.21,46116.0,-0.37,0,0,0,27,27,27,27,585364.6,585364.6,13,5,0,0,0,0.0,1.84,0.1,0,18,0,1,6,0.0,0,False
1629.19,10350.66,63536.0,0.16,21026.63,-0.41,0,0,0,25,25,25,25,258766.61,258766.61,12,5,0,0,0,0.0,0.66,0.1,0,18,0,1,6,0.0,0,False
802.83,1494.61,20300.0,0.54,3556.1,-0.19,0,0,0,30,30,30,30,44838.18,44838.18,13,2,0,0,0,0.0,0.33,0.1,0,18,0,1,6,0.0,0,False
1754.13,6689.36,63640.0,0.26,16201.28,-0.3,0,0,0,33,33,33,33,220749.01,220749.01,16,4,0,0,0,0.0,0.72,0.1,0,18,0,1,6,0.0,0,False
3336.96,3946.48,4978.9,0.85,690.49,-0.88,0,0,0,26,26,26,26,102608.53,102608.53,11,1,0,0,0,0.0,1.29,0.1,0,18,0,1,6,0.0,0,False
5736.2,35552.05,217050.0,0.16,68402.86,-0.44,0,0,0,22,22,22,22,782145.08,782145.08,14,5,0,0,0,0.0,2.3,0.1,0,18,0,1,6,0.0,0,False
2063.31,7022.35,105412.0,0.29,21451.14,-0.23,0,0,0,23,23,23,23,161514.02,161514.02,12,2,0,0,0,0.0,0.8,0.3,0,18,0,1,6,0.0,0,False
2121.67,2775.06,3886.54,0.76,641.88,-1.02,0,0,0,20,20,20,20,55501.18,55501.18,12,1,0,0,0,0.0,0.93,0.1,0,18,0,1,6,0.0,0,False
85890.0,4269.04,5692.61,20.12,798.36,102.24,1,1,1,20,20,20,20,85380.84,85380.84,11,1,0,1,1,1.0,1.0,1.0,1,18,0,1,6,0.0,0,True
2653.92,8274.05,85404.0,0.32,20795.75,-0.27,0,0,0,27,27,27,27,223399.4,223399.4,13,3,0,0,0,0.0,1.03,0.3,0,18,0,1,6,0.0,0,False
1410.9,5363.86,87986.0,0.26,16516.84,-0.24,0,0,0,27,27,27,27,144824.09,144824.09,13,2,0,0,0,0.0,0.58,0.1,0,18,0,1,6,0.0,0,False
3575.15,8047.73,87237.0,0.44,19775.28,-0.23,0,0,0,18,18,18,18,144859.11,144859.11,10,2,0,0,0,0.0,1.47,0.1,0,18,0,1,6,0.0,0,False
2765.21,2597.28,3708.69,1.06,461.79,0.36,0,0,0,30,30,30,30,77918.32,77918.32,12,1,0,0,0,0.0,1.1,0.1,0,18,0,1,6,0.0,0,False
2443.01,6907.13,63528.0,0.35,16310.07,-0.27,0,0,0,14,14,14,14,96699.79,96699.79,10,2,0,0,0,0.0,0.97,0.1,0,18,0,1,6,0.0,0,False
1396.79,7186.82,70756.0,0.19,18741.39,-0.31,0,0,0,23,23,23,23,165296.96,165296.96,12,3,0,0,0,0.0,0.54,0.3,0,18,0,1,6,0.0,0,False
2096.46,5507.24,74976.0,0.38,14802.44,-0.23,0,0,0,24,24,24,24,132173.77,132173.77,13,2,0,0,0,0.0,0.89,0.1,0,18,0,1,6,0.0,0,False
935.75,3509.05,46950.0,0.27,9801.64,-0.26,0,0,0,25,25,25,25,87726.29,87726.29,15,3,0,0,0,0.0,0.4,0.1,0,18,0,1,6,0.0,0,False
1159.1,10015.22,63536.0,0.12,20672.68,-0.43,0,0,0,26,26,26,26,260395.8,260395.8,12,5,0,0,0,0.0,0.48,0.1,0,18,0,1,6,0.0,0,False
2648.93,4796.75,6210.47,0.55,1020.59,-2.1,0,0,0,18,18,18,18,86341.55,86341.55,11,1,0,0,0,0.0,1.04,0.1,0,18,0,1,6,0.0,0,False
1227.41,3075.23,43840.0,0.4,9342.42,-0.2,0,0,0,21,21,21,21,64579.84,64579.84,11,2,0,0,0,0.0,0.53,0.1,0,18,0,1,6,0.0,0,False
2179.76,6123.38,85544.0,0.36,17742.21,-0.22,0,0,0,22,22,22,22,134714.36,134714.36,11,2,0,0,0,0.0,0.84,0.3,0,18,0,1,6,0.0,0,False
579.66,538.74,697.62,1.08,79.44,0.52,0,0,0,22,22,22,22,11852.18,11852.18,12,1,0,0,0,0.0,0.23,0.1,0,18,0,1,6,0.0,0,False
1098.97,9687.22,63536.0,0.11,20342.76,-0.42,0,0,0,27,27,27,27,261554.9,261554.9,13,5,0,0,0,0.0,0.45,0.1,0,18,0,1,6,0.0,0,False
51460.0,2602.69,3708.69,19.77,455.03,107.37,1,1,1,31,31,31,31,80683.53,80683.53,12,1,0,1,1,1.0,0.65,1.0,1,18,0,1,6,0.0,0,True
2877.83,2282.08,3502.84,1.26,478.14,1.25,0,0,0,31,31,31,31,70744.34,70744.34,13,1,0,0,0,0.0,1.13,0.3,0,18,0,1,6,0.0,0,False
1660.78,1719.11,2617.25,0.97,409.09,-0.14,0,0,0,33,33,33,33,56730.66,56730.66,11,1,0,0,0,0.0,0.63,0.1,0,18,0,1,6,0.0,0,False
4428.26,7780.25,112890.0,0.57,20609.13,-0.16,0,0,0,28,28,28,28,217846.96,217846.96,13,2,0,0,0,0.0,1.83,0.1,0,18,0,1,6,0.0,0,False
3742.07,34255.71,217050.0,0.11,67118.73,-0.45,0,0,0,23,23,23,23,787881.28,787881.28,15,5,0,0,0,0.0,1.64,0.1,0,18,0,1,6,0.0,0,False
2609.84,5343.06,72228.0,0.49,15328.36,-0.18,0,0,0,21,21,21,21,112204.36,112204.36,10,2,0,0,0,0.0,1.08,0.1,0,18,0,1,6,0.0,0,False
3596.03,11160.31,92940.0,0.32,24744.2,-0.31,0,0,0,21,21,21,21,234366.43,234366.43,11,3,0,0,0,0.0,1.39,0.3,0,18,0,1,6,0.0,0,False
176796.0,15927.96,216084.0,11.1,48481.03,3.32,1,1,1,19,19,19,19,302631.23,302631.23,12,2,0,1,1,1.0,2.1,1.0,1,18,0,1,6,0.0,0,True
1970.76,5218.83,72228.0,0.38,14970.3,-0.22,0,0,0,22,22,22,22,114814.2,114814.2,10,2,0,0,0,0.0,0.78,0.1,0,18,0,1,6,0.0,0,False
1593.45,9380.5,63536.0,0.17,20028.36,-0.39,0,0,0,28,28,28,28,262653.87,262653.87,13,5,0,0,0,0.0,0.69,0.1,0,18,0,1,6,0.0,0,False
746.0,1472.29,20300.0,0.51,3498.53,-0.21,0,0,0,31,31,31,31,45641.01,45641.01,13,2,0,0,0,0.0,0.3,0.1,0,18,0,1,6,0.0,0,False
16520.0,1700.58,28910.0,9.71,5028.74,2.95,1,1,1,37,37,37,37,62921.5,62921.5,14,3,0,1,1,1.0,0.21,1.0,1,18,0,1,6,0.0,0,True
1022.04,2921.52,39534.0,0.35,7985.69,-0.24,0,0,0,23,23,23,23,67194.98,67194.98,15,2,0,0,0,0.0,0.44,0.1,0,18,0,1,6,0.0,0,False
112344.0,3699.04,4977.74,30.37,914.17,118.85,1,1,1,20,20,20,20,73980.83,73980.83,11,1,0,1,1,1.0,1.3,1.0,1,18,0,1,6,0.0,0,True
4183.67,7812.33,87237.0,0.54,19245.49,-0.19,0,0,0,19,19,19,19,148434.26,148434.26,10,2,0,0,0,0.0,1.78,0.1,0,18,0,1,6,0.0,0,False
184.49,405.21,7708.0,0.46,1311.36,-0.17,0,0,0,33,33,33,33,13371.9,13371.9,15,2,0,0,0,0.0,0.07,0.3,0,18,0,1,6,0.0,0,False
1895.36,7711.64,57336.0,0.25,16572.8,-0.35,0,0,0,20,20,20,20,154232.73,154232.73,13,3,0,0,0,0.0,0.82,0.1,0,18,0,1,6,0.0,0,False
3173.98,10538.02,162855.0,0.3,34030.38,-0.22,0,0,0,22,22,22,22,231836.47,231836.47,12,2,0,0,0,0.0,1.31,0.1,0,18,0,1,6,0.0,0,False
3587.25,2646.06,3374.48,1.36,370.84,2.54,0,0,0,21,21,21,21,55567.28,55567.28,11,1,0,0,0,0.0,1.4,0.3,0,18,0,1,6,0.0,0,False
4356.02,16015.03,125685.0,0.27,35201.52,-0.33,0,0,1,20,20,20,20,320300.61,320300.61,13,3,0,0,0,0.0,1.73,0.1,0,18,0,1,6,0.0,0,False
630.71,841.89,10017.0,0.75,1836.32,-0.12,0,0,0,27,27,27,27,22730.96,22730.96,13,2,0,0,0,0.0,0.25,0.1,0,18,0,1,6,0.0,0,False
5133.24,15459.84,125685.0,0.33,34404.4,-0.3,0,0,0,21,21,21,21,324656.63,324656.63,13,3,0,0,0,0.0,2.04,0.1,0,18,0,1,6,0.0,0,False
3225.56,3923.91,4978.9,0.82,687.17,-1.02,0,0,0,27,27,27,27,105945.49,105945.49,12,1,0,0,0,0.0,1.25,0.3,0,18,0,1,6,0.0,0,False
935.26,1449.59,20300.0,0.65,3444.04,-0.15,0,0,0,32,32,32,32,46387.01,46387.01,13,2,0,0,0,0.0,0.39,0.1,0,18,0,1,6,0.0,0,False
1142.84,3269.84,36256.0,0.35,8684.69,-0.24,0,0,0,26,26,26,26,85015.74,85015.74,15,3,0,0,0,0.0,0.45,0.1,0,18,0,1,6,0.0,0,False
